1,1.125000000001125e-06
2,1.000000000001e-06
3,2.417000000001085e-06
4,2.999999999999531e-06
5,3.500000000000031e-06
6,4.5839999999984504e-06
7,5.542000000000741e-06
8,6.792000000001991e-06
9,7.874999999997467e-06
10,9.458000000000383e-06
11,1.0665999999999454e-05
12,3.070799999999735e-05
13,1.3500000000003093e-05
14,1.5208000000002664e-05
15,1.6749999999999404e-05
16,2.1000000000000185e-05
17,2.1000000000000185e-05
18,2.270899999999923e-05
19,2.470900000000123e-05
20,2.6999999999999247e-05
21,2.8500000000000747e-05
22,6.087499999999843e-05
23,3.34580000000001e-05
24,3.5624999999997464e-05
25,3.8416999999998924e-05
26,4.1124999999999495e-05
27,4.329200000000033e-05
28,4.679100000000089e-05
29,4.862500000000006e-05
30,5.183300000000113e-05
31,5.433300000000016e-05
32,5.8291999999997984e-05
33,6.116600000000139e-05
34,6.412499999999821e-05
35,6.758400000000248e-05
36,7.100000000000162e-05
37,7.40829999999991e-05
38,7.870800000000025e-05
39,7.470799999999972e-05
40,7.816599999999757e-05
41,8.112499999999787e-05
42,8.520899999999929e-05
43,8.837500000000165e-05
44,9.225000000000205e-05
45,9.583300000000003e-05
46,0.00010016600000000223
47,0.00010366699999999826
48,0.00010704200000000164
49,0.00011158299999999843
50,0.0001148750000000004
51,0.00011891699999999963
52,0.00012370899999999962
53,0.00012712499999999877
54,0.00013225000000000042
55,0.00013633300000000237
56,0.00014091599999999788
57,0.00014545800000000109
58,0.0001507499999999981
59,0.00015500000000000236
60,0.00016020799999999502
61,0.0001650419999999972
62,0.00017008300000000143
63,0.00017454199999999975
64,0.00018058299999999805
65,0.00019166600000000006
66,0.00019183299999999542
67,0.0001974999999999963
68,0.00020279200000000025
69,0.0002075840000000037
70,0.000213625000000002
71,0.00021800000000000291
72,0.00022379200000000044
73,0.00023224999999999635
74,0.0002279589999999998
75,0.00022199999999999998
76,0.00022887499999999644
77,0.0002331250000000007
78,0.00023908400000000052
79,0.0002476250000000013
80,0.00025241699999999784
81,0.00025725000000000053
82,0.0002635409999999991
83,0.00026954200000000456
84,0.0002755420000000036
85,0.0002808749999999999
86,0.000287583000000001
87,0.0002927079999999957
88,0.00030100000000000265
89,0.0003054580000000015
90,0.0003127080000000018
91,0.0003189590000000006
92,0.00032987499999999337
93,0.00033262500000000306
94,0.00033904099999999826
95,0.0003463329999999973
96,0.00034708300000000497
97,0.00033641600000000604
98,0.00034287499999999943
99,0.000350375
100,0.0003588339999999954
101,0.0003625000000000017
102,0.00037112499999999993
103,0.00037620900000000235
104,0.0003845420000000016
105,0.000390791999999994
106,0.0003994999999999971
107,0.0004046670000000044
108,0.0004149999999999987
109,0.0004197090000000042
110,0.00042783400000000193
111,0.0004351250000000015
112,0.0004425000000000054
113,0.0004490830000000029
114,0.0004567080000000001
115,0.0004649170000000022
116,0.0004755840000000011
117,0.00044550000000000145
118,0.00045425000000000326
119,0.00046004199999999384
120,0.00047187500000000354
121,0.000482750000000004
122,0.00048324999999999757
123,0.0004905419999999966
124,0.0004972919999999964
125,0.0005050839999999959
126,0.0005127910000000055
127,0.0005207079999999947
128,0.000531957999999999
129,0.0005362499999999951
130,0.0005477499999999996
131,0.0005538330000000036
132,0.0005615419999999982
133,0.000568291999999998
134,0.0005775829999999926
135,0.0005845839999999991
136,0.000594959000000006
137,0.0005969170000000024
138,0.0006029580000000007
139,0.0006119579999999958
140,0.0006349169999999987
141,0.0006365420000000038
142,0.0006373330000000038
143,0.0006428750000000011
144,0.0006532919999999998
145,0.000670708000000006
146,0.0006716659999999874
147,0.0006892500000000024
148,0.0006840840000000015
149,0.0007067919999999978
150,0.0007003750000000031
151,0.0007248329999999942
152,0.0007241249999999921
153,0.000732791999999996
154,0.0007420839999999901
155,0.0007634580000000085
156,0.0007727920000000083
157,0.0007829580000000003
158,0.0007801250000000065
159,0.0007886669999999929
160,0.0007908330000000047
161,0.0008127090000000087
162,0.0008179170000000013
